cleaned_text,text_cleaned,raw_sentiment_label,raw_sentiment_score,sentiment_category
gen z ngapa ngongok yak makan siang gratis sembako gratis adalah program yg menjadikan rakyat mental pengemis paham nggak siiih pemerintah itu wajib mensejahterakan rakyat dgn menyediakan lap kerja dgn penghasilan yg layak pendidikan yg layak tuntut itu,gen z ngapa ngongok yak makan siang gratis sembako gratis program jadi rakyat mental emis paham siih perintah wajib sejahtera rakyat sedia lap kerja hasil layak didik layak tuntut,Positive,0.9103334546089172,positive
presiden prabowo berpikir jauh ke depan lewat program makan bergizi gratis demi anak indonesia yang tumbuh optimalsalut sama presiden prabowo yang serius banget soal program makan bergizi gratis demi lawan stunting biar anakanak indonesia makin sehat menuju,presiden prabowo pikir jauh depan lewat program makan gizi gratis anak indonesia tumbuh optimalsalut sama presiden prabowo serius banget soal program makan gizi gratis lawan stunting biar anakanak indonesia makin sehat tuju,Positive,0.9960565567016602,positive
presiden prabowo punya langkah jitu lawan stunting lewat program makan bergizi gratis bikin indonesia makin maju,presiden prabowo punya langkah jitu lawan stunting lewat program makan gizi gratis bikin indonesia makin maju,Neutral,0.9992510676383972,neutral
gizi seimbang bukan lagi impian berkat program makan bergizi gratis dari presiden prabowo,gizi imbang bukan impi berkat program makan gizi gratis presiden prabowo,Neutral,0.9390349984169006,neutral
semoga program makan bergizi gratis dari presiden prabowo jadi jalan menuju generasi unggul dan masa depan cerah,moga program makan gizi gratis presiden prabowo jadi jalan tuju generasi unggul masa depan cerah,Positive,0.9965452551841736,positive
makin semangat liat program makan bergizi gratis dari presiden prabowo buat anakanak indonesia berkembang optimal,makin semangat liat program makan gizi gratis presiden prabowo buat anakanak indonesia kembang optimal,Positive,0.9967218041419983,positive
inovasi program makan bergizi gratis dari presiden prabowo beneran jadi kunci sdm indonesia lebih unggul nanti,inovasi program makan gizi gratis presiden prabowo beneran jadi kunci sdm indonesia lebih unggul,Neutral,0.870194673538208,neutral
presiden prabowo paham banget generasi emas harus mulai dari gizi cukup makanya program makan bergizi gratis digenjot terus,presiden prabowo paham banget generasi emas mulai gizi cukup makanya program makan gizi gratis genjot terus,Positive,0.9924638271331787,positive
program makan gratis jadi salah satu cara presiden prabowo wujudkan mimpi indonesia emas,program makan gratis jadi salah satu cara presiden prabowo wujud mimpi indonesia emas,Positive,0.9662779569625854,positive
makin respect sama presiden prabowo yang benerbener concern soal kesehatan generasi muda lewat program makan bergizi gratis,makin respect sama presiden prabowo benerbener concern soal sehat generasi muda lewat program makan gizi gratis,Positive,0.9991156458854675,positive
program makan bergizi gratis bukti nyata kepedulian presiden prabowo pada pencegahan stunting agar sdm indonesia makin berkualitas,program makan gizi gratis bukti nyata peduli presiden prabowo cegah stunting sdm indonesia makin kualitas,Neutral,0.5802333950996399,neutral
usaha presiden prabowo lawan stunting lewat program makan gratis dapat jadi penentu masa depan indonesia emas dengan sdm lebih unggul,usaha presiden prabowo lawan stunting lewat program makan gratis jadi tentu masa depan indonesia emas sdm lebih unggul,Positive,0.8781992793083191,positive
aspirasi indonesia emas makin dekat berkat program makan bergizi gratis dari presiden prabowo biar anak negeri makin sehat,aspirasi indonesia emas makin dekat berkat program makan gizi gratis presiden prabowo biar anak negeri makin sehat,Neutral,0.9711329936981201,neutral
program makan bergizi gratis dari presiden prabowo emang jawaban buat mencegah stunting dan siapin sdm unggul buat masa depan indonesia,program makan gizi gratis presiden prabowo memang jawab buat cegah stunting siapin sdm unggul buat masa depan indonesia,Neutral,0.9973490238189697,neutral
respek sama keputusan presiden prabowo soal program makan bergizi gratis buat wujudkan generasi unggul nantinya,respek sama putus presiden prabowo soal program makan gizi gratis buat wujud generasi unggul nanti,Positive,0.993931770324707,positive
solusi stunting beneran komplit dengan makan gratis dari presiden prabowo dukungan penuh buat program ini,solusi stunting beneran komplit makan gratis presiden prabowo dukung penuh buat program,Neutral,0.7923343181610107,neutral
program makan bergizi gratis memang harus dimulai sekarang presiden prabowo sudah benar memprioritaskan hal itu,program makan gizi gratis memang mulai sekarang presiden prabowo benar prioritas,Positive,0.8677250742912292,positive
program makan bergizi gratis dari presiden prabowo emang jawaban buat mencegah stunting dan siapin sdm unggul buat masa depan indonesia,program makan gizi gratis presiden prabowo memang jawab buat cegah stunting siapin sdm unggul buat masa depan indonesia,Neutral,0.9973490238189697,neutral
bersyukur banget ada presiden prabowo yang sadar pentingnya gizi cukup program makan gratis jadi langkah tepat,syukur banget presiden prabowo sadar penting gizi cukup program makan gratis jadi langkah tepat,Positive,0.9985920786857605,positive
program makan bergizi gratis jawaban tepat presiden prabowo buat masa depan indonesia sehat dan kuat,program makan gizi gratis jawab tepat presiden prabowo buat masa depan indonesia sehat kuat,Positive,0.8939056396484375,positive
buat masa depan anakanak indonesia lebih cerah program makan bergizi gratis dari presiden prabowo jadi solusi inovatif,buat masa depan anakanak indonesia lebih cerah program makan gizi gratis presiden prabowo jadi solusi inovatif,Positive,0.9993752837181091,positive
makan siang gratis non apbn di depan gedung pui dekat terminal cirebon ingin partisipasi silahkan inbox insya allah amanah,makan siang gratis non apbn depan gedung pui dekat terminal cirebon partisipasi silah inbox insya allah amanah,Positive,0.9807286858558655,positive
indonesia yang ga bakal mau pejabatnya yang ada malah makan siang gratis beban apbn yg dipaksakan nambahi jumlah kabinet serta wakil wakilnya dan tunjangannya,indonesia bakal mau jabat malah makan siang gratis beban apbn paksa nambahi jumlah kabinet wakil wakil tunjang,Neutral,0.9949113726615906,neutral
tahun ini semua ajang lomba di online kan karena program makan siang gratis,tahun semua ajang lomba online kan program makan siang gratis,Neutral,0.9994022846221924,neutral
program makan siang gratis dari malik noran ini kayanya sangat meyakinkan yaaaa padahal ga banyak koar koar,program makan siang gratis malik noran kaya sangat yakin yaa padahal banyak koar koar,Negative,0.9996144771575928,negative
abis liat tiktok mbak yg keterima sbmptn tapi gak bisa diambil karena ga ada biaya makin sakit kalo dipikir lagi yg menang cuma program makan siang gratis yg gak jelas,abis liat tiktok mbak terima sbmptn ambil biaya makin sakit kalau pikir menang cuma program makan siang gratis jelas,Negative,0.9224967360496521,negative
hallo sedulur bantul makan siang bergizi gratis di sma n kasihan bantul dengan adanya program tersebut para siswa sangat senang,hallo dulur bantul makan siang gizi gratis sma n kasihan bantul ada program sebut siswa sangat senang,Positive,0.998305082321167,positive
kok program makanannya enakenak infokan dimana mau makan siang gratis,kok program makan enakenak info mau makan siang gratis,Positive,0.9994392991065979,positive
hari ke program momentum bergizi gratis meski sempat freeze ternyata fee jalan terus hmm makan siang apa ya hari ini,hari program momentum gizi gratis meski sempat freeze nyata fee jalan terus hmm makan siang apa hari,Neutral,0.9209920167922974,neutral
ayok pak kapan bisa bikin kebijakan yg bisa bikin buka banyak peluang pekerjaan ini ga bisa selesai dengan program makan siang gratis program gimmick semata yg malah buka peluang buat dikorupsi,ayok pak kapan bikin bijak bikin buka banyak peluang kerja selesai program makan siang gratis program gimmick semata malah buka peluang buat korupsi,Negative,0.999762237071991,negative
polrestabes palembang berbagi makan siang gratis melalui polsek sukarami polrestabes palembang melalui polsek sukarami kembali melaksanakan program sosial makan siang gratis dengan membagikan paket nasi kepada masyarakat yang membutuhkan,polrestabes palembang bagi makan siang gratis lalu polsek sukarami polrestabes palembang lalu polsek sukarami laksana program sosial makan siang gratis bagi paket nasi masyarakat butuh,Neutral,0.9996044039726257,neutral
saya skeptis terhadap klaim bahwa gibran rakabuming raka adalah wapres terbaik dalam sejarah indonesia dengan masa jabatan hanya enam bulan penilaian ini terlalu dini survei kompas menunjukkan approval rating dan program makan siang gratis serta keterlibatan publiknya menjanjikan namun tuduhan nepotisme karena hubungan dengan jokowi dan putusan mahkamah konstitusi yang kontroversial merusak legitimasi kritik atas video youtubenya sebagai kurang mendalam dan pembicaraan impeachment mencerminkan tantangan awal dibandingkan wapres seperti hatta atau kalla dampak gibran belum teruji perlu waktu lebih lama untuk menilai secara adil,skeptis klaim gibran rakabuming raka wapres baik sejarah indonesia masa jabat enam bulan nilai terlalu dini survei kompas tunjuk approval rating program makan siang gratis libat publik janji tuduh nepotisme hubung jokowi putus mahkamah konstitusi kontroversial rusak legitimasi kritik atas video youtubenya kurang dalam bicara impeachment cermin tantang awal banding wapres hatta kalla dampak gibran uji perlu waktu lebih lama nilai adil,Neutral,0.9050987362861633,neutral
nanti sudah rakyat sumbang habs lagi untuk bancakan politikus busuk keparat klo memang ga ada duitnya mending batalkan saja program makan siang gratis tuu rakyat sudah muak di tipu wakil rakyat dan oejabatnya,rakyat sumbang habs bancak politikus busuk keparat kalau memang duit mending batal program makan siang gratis tuu rakyat muak tipu wakil rakyat oejabatnya,Negative,0.9998489618301392,negative
daripada buat makan siang gratis mending buat ngasih pendidikan dan program kb kluarga yang miskin,buat makan siang gratis mending buat ngasih didik program kb kluarga miskin,Neutral,0.9910831451416016,neutral
pemerintah lagi sibuk program makan siang gratis,perintah sibuk program makan siang gratis,Neutral,0.9594232439994812,neutral
tidak ada makan siang gratis bung walau ada program makan bergizi gratis,makan siang gratis bung program makan gizi gratis,Positive,0.6030710339546204,positive
ikut blk atau program kursus gratis kyk asean online education platform for industry mayan kak dpt sertifikasi buat nambah nilai pengalaman klw di blk kita dapat uang saku makan siang juga link ke kerjaan sesuai bidang yg kita ambil,ikut blk program kursus gratis asean online education platform for industry mayan kak sertifikasi buat nambah nilai alam klw blk uang saku makan siang link kerja sesuai bidang ambil,Neutral,0.9990872144699097,neutral
makan siang gratis di saat ekonomi lagi kek gini tuh program tolol lebih tolol lagi minta sumbangan dari rakyat yg lagi survival mode karena ulah tolol kalian pernyataan tolol dari pejabat tolol di pemerintahan yg super tolol buat program ultra tolol,makan siang gratis ekonomi gin tuh program tolol lebih tolol minta sumbang rakyat survival mode ulah tolol kalian nyata tolol jabat tolol perintah super tolol buat program ultra tolol,Negative,0.9998384714126587,negative
wooiii coba canangkan saja program mengemis nasional buat makan siang padahal makan siang gratis itu sekedar cari dukungan saja manfaatnya belum jelas utamakan lapangan kerja,wooii coba canang program emis nasional buat makan siang padahal makan siang gratis dar cari dukung manfaat jelas utama lapang kerja,Neutral,0.9933377504348755,neutral
itu podcast durex gblg lu expect apa ngomongin program makan siang gratis,podcast durex gblg kamu expect apa ngomongin program makan siang gratis,Neutral,0.9997138381004333,neutral
misi kak mau tanya emang program makan siang gratis masih ada ya kak soalnya ponakanku smp negri di kabupaeten purworejo jawa tengah sampai hari ini belum pernah dapat makan siang gratis kak,misi kak mau tanya memang program makan siang gratis kak soal ponakan smp negri kabupaeten purworejo jawa tengah hari pernah makan siang gratis kak,Neutral,0.9973579049110413,neutral
apbn gak nutupin untuk makan siang gratis,apbn nutupin makan siang gratis,Neutral,0.9995086193084717,neutral
presiden prabowo dorong percepatan program makan bergizi gratis di indonesia mbg langkah strategis dukung sdm unggul menuju indonesia emas makanbergizigratis,presiden prabowo dorong cepat program makan gizi gratis indonesia mbg langkah strategis dukung sdm unggul tuju indonesia emas makanbergizigratis,Neutral,0.99933260679245,neutral
mbg bukan orang tapi program makan bergizi gratis pemerintah prabowo sejak beri makan gratis buat anak sekolah balita ibu hamil disebut di khutbah iduladha masjid istiqlal karena sesuai nilai islam soal sedekah dan peduli sesama program ini bantu gizi tapi ada kritik soal anggaran besar dan risiko boros,mbg bukan orang program makan gizi gratis perintah prabowo sejak beri makan gratis buat anak sekolah balita ibu hamil sebut khutbah iduladha masjid istiqlal sesuai nilai islam soal sedekah peduli sama program bantu gizi kritik soal anggar besar risiko boros,Negative,0.9140441417694092,negative
program mbg dari presiden prabowo emang beda ngasih kesempatan warga makan sehat gratis tiap hari,program mbg presiden prabowo memang beda ngasih sempat warga makan sehat gratis tiap hari,Neutral,0.996561586856842,neutral
